"id_cliente","id_origem_comercial","id_usuario_cadastro","id_escolaridade","id_estado_civil","id_profissao","id_ocupacao","id_moradia","nm_cliente","dt_cadastro","dt_nascimento","fl_sexo","ds_email","nm_cidade_natal","cd_uf_natal","nm_cidade","cd_uf","fl_titularidade","fl_tipo_pessoa","fl_status_analise","fl_status_conta"
28653,18,45,2,1,70,5,4,CLIENTE NUMERO 28653,2021-04-22 18:53:03.000,1986-01-06,M,emailcliente28653@hotmail.com,ARGELIANO,SP,BIRIGUI,SP,T,F,A,B
28654,8,87,2,3,19,2,3,CLIENTE NUMERO 28654,2021-11-07 09:57:26.000,1977-07-30,M,emailcliente28654@hotmail.com,BRAUNA,,BRAUNA,SP,T,F,A,B
28690,22,21,3,2,4,10,5,CLIENTE NUMERO 28690,2021-12-30 11:40:48.000,1998-05-22,M,emailcliente28690@hotmail.com,ARACATUBA,SP,BIRIGUI,SP,T,F,A,A
28713,97,29,4,8,12,11,1,CLIENTE NUMERO 28713,2022-07-30 09:47:17.000,1992-04-15,F,emailcliente28713@hotmail.com,ARARAQUARA,SP,BIRIGUI,SP,T,F,A,A
28740,65,34,2,8,78,7,6,CLIENTE NUMERO 28740,2022-09-26 13:26:14.000,2000-06-20,F,emailcliente28740@hotmail.com,GLORIA DE DOURADOS,MS,BIRIGUI,SP,T,F,A,A
28756,18,62,1,4,53,9,5,CLIENTE NUMERO 28756,2021-05-31 09:15:54.000,1970-04-22,F,emailcliente28756@hotmail.com,ARACATUBA ,SP,BIRIGUI,SP,T,F,A,A
28769,64,26,2,5,50,11,4,CLIENTE NUMERO 28769,2021-07-17 09:16:34.000,1995-01-09,F,emailcliente28769@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,B
28772,45,58,2,8,40,4,1,CLIENTE NUMERO 28772,2022-06-17 14:09:24.000,1993-02-25,F,emailcliente28772@hotmail.com,ALTOS,PI,LOURDES,SP,T,F,A,B
28774,55,33,2,3,78,1,6,CLIENTE NUMERO 28774,2022-06-05 09:54:05.000,1974-03-30,F,emailcliente28774@hotmail.com,BIRIGUI,SP,BURITAMA,SP,T,F,A,B
28781,61,85,1,3,83,7,4,CLIENTE NUMERO 28781,2022-04-11 13:05:04.000,1996-01-14,F,emailcliente28781@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,A
28845,70,50,4,6,12,2,4,CLIENTE NUMERO 28845,2021-11-30 15:37:24.000,1970-09-28,F,emailcliente28845@hotmail.com,MIRANDOPOLIS,SP,BIRIGUI,SP,T,F,A,B
28846,75,90,2,5,56,5,4,CLIENTE NUMERO 28846,2021-05-31 13:33:55.000,1974-06-28,F,emailcliente28846@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,B
28866,70,68,1,3,99,2,3,CLIENTE NUMERO 28866,2022-04-08 20:03:25.000,1968-06-05,F,emailcliente28866@hotmail.com,PIACATU SP,SP,BURITAMA,SP,T,F,A,B
28883,36,11,2,1,71,10,6,CLIENTE NUMERO 28883,2021-02-25 17:46:31.000,1989-09-06,M,emailcliente28883@hotmail.com,PARATINGA,BA,BIRIGUI,SP,T,F,A,B
28899,4,6,1,2,44,5,1,CLIENTE NUMERO 28899,2021-03-19 18:06:00.000,1976-01-04,F,emailcliente28899@hotmail.com,ARACATUBA,SP,ARACATUBA,SP,T,F,A,B
28905,69,39,3,2,22,7,1,CLIENTE NUMERO 28905,2021-05-28 16:20:12.000,1971-06-26,F,emailcliente28905@hotmail.com,SAO PAULO,SP,BIRIGUI,SP,T,F,A,B
28906,85,67,4,4,74,1,6,CLIENTE NUMERO 28906,2021-07-08 19:18:36.000,2001-11-26,M,emailcliente28906@hotmail.com,ASSIS SP,SP,BURITAMA SP,SP,T,F,A,A
28926,78,33,4,2,75,1,5,CLIENTE NUMERO 28926,2021-03-25 18:11:54.000,1981-05-11,M,emailcliente28926@hotmail.com,ITU,SP,BIRIGUI,SP,T,F,A,B
28936,17,78,3,2,21,9,6,CLIENTE NUMERO 28936,2022-07-23 17:53:23.000,1983-08-10,F,emailcliente28936@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,B
28940,31,91,3,2,85,2,5,CLIENTE NUMERO 28940,2021-07-08 08:42:47.000,1977-01-06,F,emailcliente28940@hotmail.com,SAO PAULO,SP,BIRIGUI,SP,T,F,A,A
28943,88,63,2,7,85,5,5,CLIENTE NUMERO 28943,2021-02-24 17:30:34.000,1999-08-24,F,emailcliente28943@hotmail.com,SAO PAULO,SP,BIRIGUI,SP,T,F,A,A
28944,80,45,1,4,22,9,2,CLIENTE NUMERO 28944,2022-03-15 08:33:57.000,1951-11-29,F,emailcliente28944@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,B
28945,75,34,4,5,23,9,6,CLIENTE NUMERO 28945,2021-09-08 19:03:16.000,1992-09-19,M,emailcliente28945@hotmail.com,MACEIO,AL,BIRIGUI,SP,T,F,A,A
28956,59,35,1,5,55,9,1,CLIENTE NUMERO 28956,2021-04-14 09:15:51.000,1998-10-31,M,emailcliente28956@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,A
28983,47,11,2,5,70,4,4,CLIENTE NUMERO 28983,2021-12-26 09:23:10.000,1968-12-10,M,emailcliente28983@hotmail.com,PINDAI,BA,BIRIGUI,SP,T,F,A,B
29022,13,24,4,5,57,9,4,CLIENTE NUMERO 29022,2021-11-16 17:31:33.000,1978-09-13,F,emailcliente29022@hotmail.com,ASSIS CHATEAUBRIAND,PR,BIRIGUI,SP,T,F,A,B
29050,97,47,2,8,16,11,6,CLIENTE NUMERO 29050,2022-04-02 20:11:42.000,1996-03-09,F,emailcliente29050@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,A
29093,13,47,1,4,55,10,3,CLIENTE NUMERO 29093,2021-01-19 16:13:19.000,1997-08-24,F,emailcliente29093@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,B
29130,16,20,4,3,56,1,3,CLIENTE NUMERO 29130,2022-01-13 15:03:59.000,1999-02-12,F,emailcliente29130@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,B
31474,31,32,3,4,41,1,1,CLIENTE NUMERO 31474,2021-03-25 18:37:25.000,1988-03-15,F,emailcliente31474@hotmail.com,PACAIMBU,SP,BIRIGUI,SP,T,F,A,A
31480,76,2,3,5,39,2,1,CLIENTE NUMERO 31480,2021-03-26 18:02:58.000,1981-01-03,M,emailcliente31480@hotmail.com,ADAMANTINA,SP,BIRIGUI,SP,T,F,A,B
31484,41,96,4,4,54,5,3,CLIENTE NUMERO 31484,2021-10-01 16:50:14.000,1966-03-01,M,emailcliente31484@hotmail.com,BIRIGUI,,BIRIGUI,SP,T,F,A,A
31486,82,73,2,8,104,1,1,CLIENTE NUMERO 31486,2021-03-27 13:01:21.000,1972-12-10,M,emailcliente31486@hotmail.com,BILAC,SP,BILAC,SP,T,F,A,B
31487,37,42,2,3,61,7,1,CLIENTE NUMERO 31487,2021-03-27 13:35:48.000,1980-02-23,M,emailcliente31487@hotmail.com,PRESIDENTE VENCESLAU,SP,BIRIGUI,SP,T,F,A,A
31489,92,66,4,5,82,6,2,CLIENTE NUMERO 31489,2021-03-27 14:41:41.000,1990-03-14,F,emailcliente31489@hotmail.com,BELO HORIZONTE,MG,BIRIGUI,SP,T,F,A,B
31493,9,45,1,4,8,3,5,CLIENTE NUMERO 31493,2021-03-27 17:54:57.000,1982-05-04,M,emailcliente31493@hotmail.com,TUPA,SP,BIRIGUI,SP,T,F,A,B
31494,30,91,2,2,75,3,2,CLIENTE NUMERO 31494,2021-07-10 14:16:32.000,2000-01-04,M,emailcliente31494@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,B
31497,30,73,3,6,53,5,1,CLIENTE NUMERO 31497,2021-03-28 10:44:58.000,1996-01-05,M,emailcliente31497@hotmail.com,PRESIDENTE VENCESLAU,SP,BIRIGUI,SP,T,F,A,B
31500,59,32,3,3,84,1,6,CLIENTE NUMERO 31500,2021-03-29 12:31:31.000,1963-03-29,F,emailcliente31500@hotmail.com,BURITAMA,,ZACARIAS,SP,T,F,A,A
31502,73,44,3,5,94,6,2,CLIENTE NUMERO 31502,2021-03-29 15:13:35.000,1980-03-18,F,emailcliente31502@hotmail.com,LINS,SP,LINS,SP,T,F,A,B
31504,80,57,3,3,1,4,4,CLIENTE NUMERO 31504,2021-03-29 16:55:25.000,1988-05-09,F,emailcliente31504@hotmail.com,BIRIGUI,,BIRIGUI,SP,T,F,A,B
31507,13,50,3,7,34,7,4,CLIENTE NUMERO 31507,2021-03-30 08:32:46.000,1948-09-19,F,emailcliente31507@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,B
31512,16,34,3,3,86,10,3,CLIENTE NUMERO 31512,2021-03-30 11:51:56.000,1979-03-05,F,emailcliente31512@hotmail.com,BIRIGUI,SP,BREJO ALEGRE,SP,T,F,A,A
31513,25,9,2,7,72,5,6,CLIENTE NUMERO 31513,2021-03-30 12:31:52.000,1979-09-03,M,emailcliente31513@hotmail.com,ARACATUBA,,LOURDES,SP,T,F,A,B
31514,80,75,2,5,85,11,4,CLIENTE NUMERO 31514,2021-03-30 13:10:47.000,1994-01-27,F,emailcliente31514@hotmail.com,CAMPO GRANDE ,SP,COROADOS ,SP,T,F,A,B
31515,73,81,2,5,99,7,3,CLIENTE NUMERO 31515,2021-03-30 14:02:32.000,1988-01-11,F,emailcliente31515@hotmail.com,BURITAMA,SP,BURITAMA,SP,T,F,A,B
31522,63,26,4,8,43,7,1,CLIENTE NUMERO 31522,2021-03-30 17:36:39.000,1958-07-22,F,emailcliente31522@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,A
31523,25,51,4,2,62,8,4,CLIENTE NUMERO 31523,2021-03-30 17:53:51.000,1979-03-20,F,emailcliente31523@hotmail.com,ITAMBE,PR,BIRIGUI,SP,T,F,A,A
31526,24,8,1,7,6,1,4,CLIENTE NUMERO 31526,2021-03-30 18:41:48.000,1985-04-24,M,emailcliente31526@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,A
31529,30,46,2,1,48,11,5,CLIENTE NUMERO 31529,2021-03-31 09:38:44.000,1948-10-19,M,emailcliente31529@hotmail.com,PARAMIRIM,BA,BURITAMA,SP,T,F,A,A
31531,27,16,4,4,13,4,2,CLIENTE NUMERO 31531,2021-03-31 10:54:25.000,1976-09-20,M,emailcliente31531@hotmail.com,SANTO ANDRE,SP,BIRIGUI,SP,T,F,A,B
31532,48,1,4,8,97,10,6,CLIENTE NUMERO 31532,2021-03-31 13:32:40.000,1962-09-29,F,emailcliente31532@hotmail.com,BIRIGUI,SP,BREJO ALEGRE,SP,T,F,A,A
31537,33,13,1,1,3,9,4,CLIENTE NUMERO 31537,2021-04-01 10:49:29.000,1977-11-20,M,emailcliente31537@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,B
31538,86,38,2,2,2,11,5,CLIENTE NUMERO 31538,2021-04-01 11:43:18.000,1967-01-25,F,emailcliente31538@hotmail.com,ICARAIMA,PR,BURITAMA,SP,T,F,A,B
31542,70,93,3,6,80,11,5,CLIENTE NUMERO 31542,2021-04-01 14:29:29.000,1970-09-24,F,emailcliente31542@hotmail.com,TRAIPU,AL,BIRIGUI,SP,T,F,A,B
31544,63,27,2,1,70,6,1,CLIENTE NUMERO 31544,2021-10-16 13:29:21.000,1988-04-11,F,emailcliente31544@hotmail.com,BIRIGUI,SP,COROADOS,SP,T,F,A,B
31545,99,3,3,4,19,9,2,CLIENTE NUMERO 31545,2021-04-01 17:35:43.000,1961-06-05,F,emailcliente31545@hotmail.com,LINS,SP,BURITAMA,SP,T,F,A,A
31546,48,21,3,3,40,1,3,CLIENTE NUMERO 31546,2021-04-01 17:33:59.000,1978-10-12,M,emailcliente31546@hotmail.com,SAO PAULO,SP,BIRIGUI,SP,T,F,A,B
31547,17,73,1,7,26,11,1,CLIENTE NUMERO 31547,2021-04-01 18:24:53.000,1982-07-22,M,emailcliente31547@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,B
31548,75,81,3,5,13,3,3,CLIENTE NUMERO 31548,2021-04-02 09:14:45.000,1966-04-01,M,emailcliente31548@hotmail.com,SAO PAULO,SP,BIRIGUI,SP,T,F,A,A
31550,78,61,1,1,83,4,2,CLIENTE NUMERO 31550,2021-04-02 13:36:12.000,1967-09-13,M,emailcliente31550@hotmail.com,NHANDEARA,SP,BIRIGUI,SP,T,F,A,A
31552,56,99,3,4,12,4,1,CLIENTE NUMERO 31552,2021-04-03 10:13:23.000,1973-03-19,M,emailcliente31552@hotmail.com,MARILIA,SP,BIRIGUI,SP,T,F,A,B
31554,31,75,1,8,69,10,3,CLIENTE NUMERO 31554,2021-04-03 10:25:14.000,1971-02-06,F,emailcliente31554@hotmail.com,ALVARES FLORENCE,,BIRIGUI,SP,T,F,A,A
31555,51,23,1,4,34,9,4,CLIENTE NUMERO 31555,2022-12-14 18:45:29.000,1976-08-06,M,emailcliente31555@hotmail.com,GABRIEL MONTEIRO,SP,BIRIGUI,SP,T,F,A,B
31557,14,99,4,8,38,6,3,CLIENTE NUMERO 31557,2021-04-03 13:24:41.000,1948-03-08,M,emailcliente31557@hotmail.com,LUIZIANIA,SP,BIRIGUI,SP,T,F,A,A
31558,97,89,3,8,3,1,4,CLIENTE NUMERO 31558,2021-04-03 17:44:21.000,1987-02-24,F,emailcliente31558@hotmail.com,MIRASSOL,SP,BIRIGUI,SP,T,F,A,B
31559,84,43,4,5,71,4,5,CLIENTE NUMERO 31559,2021-04-04 11:17:58.000,1999-05-19,M,emailcliente31559@hotmail.com,BILAC,SP,BIRIGUI,SP,T,F,A,B
31560,46,43,4,5,52,7,2,CLIENTE NUMERO 31560,2021-04-05 09:55:39.000,1966-08-20,M,emailcliente31560@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,B
31564,93,94,3,8,31,1,4,CLIENTE NUMERO 31564,2021-04-06 09:59:47.000,1948-09-07,F,emailcliente31564@hotmail.com,BRASILEIRO,BA,RESIDENCIAL CANDEIAS,SP,T,F,A,A
31569,36,8,4,1,20,7,2,CLIENTE NUMERO 31569,2021-04-06 18:16:41.000,1967-07-03,F,emailcliente31569@hotmail.com,RIBEIRAO CALRO,PR,BIRIGUI,SP,T,F,A,B
31572,78,19,3,4,26,3,1,CLIENTE NUMERO 31572,2021-04-06 19:19:15.000,1994-07-26,F,emailcliente31572@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,B
31573,89,49,1,7,20,6,5,CLIENTE NUMERO 31573,2021-04-07 10:31:42.000,1986-10-15,M,emailcliente31573@hotmail.com,ESPINOSA ,SP,BIRIGUI,SP,T,F,A,B
31574,48,37,1,3,50,1,6,CLIENTE NUMERO 31574,2021-04-07 11:22:21.000,1960-11-14,F,emailcliente31574@hotmail.com,PIRAPEMAS ,MA,BIRIGUI,SP,T,F,A,B
31576,18,57,2,4,13,8,6,CLIENTE NUMERO 31576,2021-04-07 14:44:41.000,1985-07-23,F,emailcliente31576@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,B
31577,61,38,4,4,51,3,6,CLIENTE NUMERO 31577,2022-11-19 19:33:36.000,1969-02-23,M,emailcliente31577@hotmail.com,PEREIRA BARRETO,SP,BIRIGUI,SP,T,F,A,A
31579,67,25,3,4,10,4,5,CLIENTE NUMERO 31579,2021-04-07 15:16:49.000,1983-04-08,M,emailcliente31579@hotmail.com,PIACATU,SP,PIACATU,SP,T,F,A,B
31580,14,6,3,7,42,8,4,CLIENTE NUMERO 31580,2021-04-07 15:21:42.000,1989-06-16,F,emailcliente31580@hotmail.com,PENAPOLIS,SP,COROADOS,SP,T,F,A,B
31581,55,2,4,3,14,8,1,CLIENTE NUMERO 31581,2021-04-07 16:12:30.000,1994-03-12,M,emailcliente31581@hotmail.com,BIRIGUI,SP,BREJO ALEGRE,SP,T,F,A,B
31584,31,23,2,7,69,10,3,CLIENTE NUMERO 31584,2021-04-08 11:01:21.000,1960-01-20,M,emailcliente31584@hotmail.com,BREJO ALEGRE,SP,BIRIGUI,SP,T,F,A,A
31585,97,35,3,7,82,5,6,CLIENTE NUMERO 31585,2021-04-08 11:17:56.000,1986-07-14,M,emailcliente31585@hotmail.com,JAU,SP,AGUAPEI,SP,T,F,A,A
31588,46,43,4,5,10,7,6,CLIENTE NUMERO 31588,2021-04-08 13:58:43.000,1968-03-28,M,emailcliente31588@hotmail.com,BARBOSA,,BURITAMA,SP,T,F,A,A
31592,96,12,1,6,71,11,6,CLIENTE NUMERO 31592,2021-04-08 17:22:10.000,1956-06-20,M,emailcliente31592@hotmail.com,BRASILEIRO,SP,BIRIGUI,SP,T,F,A,B
31599,50,47,3,7,53,4,4,CLIENTE NUMERO 31599,2021-04-09 09:15:16.000,1975-09-15,F,emailcliente31599@hotmail.com,BIRIGUI,SP,BURITAMA,SP,T,F,A,B
31600,89,51,3,1,67,5,6,CLIENTE NUMERO 31600,2021-04-09 09:28:21.000,1989-02-25,M,emailcliente31600@hotmail.com,BIRIGUI,SP,BREJO ALEGRE,SP,T,F,A,B
31602,83,11,3,7,11,7,1,CLIENTE NUMERO 31602,2021-04-09 13:04:51.000,1950-01-10,M,emailcliente31602@hotmail.com,LAVINIA ,SP,BURITAMA,SP,T,F,A,A
31607,12,54,2,1,86,3,6,CLIENTE NUMERO 31607,2021-04-10 08:18:16.000,1957-07-09,M,emailcliente31607@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,A
31608,89,33,4,2,33,11,5,CLIENTE NUMERO 31608,2021-04-10 09:40:18.000,2002-08-05,F,emailcliente31608@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,B
31611,84,7,2,6,101,7,4,CLIENTE NUMERO 31611,2021-04-10 13:59:49.000,1997-01-21,F,emailcliente31611@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,A
31614,7,40,3,8,71,7,5,CLIENTE NUMERO 31614,2021-04-10 17:53:10.000,1960-08-21,F,emailcliente31614@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,A
31616,22,66,4,7,48,4,4,CLIENTE NUMERO 31616,2021-04-11 10:00:18.000,1962-11-08,M,emailcliente31616@hotmail.com,SAO PAULO,SP,BIRIGUI,SP,T,F,A,A
31618,27,80,3,4,74,4,1,CLIENTE NUMERO 31618,2021-04-12 10:04:50.000,1991-05-26,F,emailcliente31618@hotmail.com,BURITAMA,SP,BURITAMA,SP,T,F,A,A
31619,81,66,4,4,52,5,3,CLIENTE NUMERO 31619,2021-04-12 14:18:29.000,1963-10-20,F,emailcliente31619@hotmail.com,BIRIGUI,SP,BURITAMA,SP,T,F,A,A
31620,6,18,2,2,4,9,1,CLIENTE NUMERO 31620,2021-04-12 14:57:53.000,1973-12-28,F,emailcliente31620@hotmail.com,GUARARAPES,SP,BIRIGUI,SP,T,F,A,B
31621,20,85,4,1,91,9,5,CLIENTE NUMERO 31621,2021-04-12 15:48:27.000,1985-03-02,M,emailcliente31621@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,B
31624,78,10,3,5,79,6,2,CLIENTE NUMERO 31624,2021-04-12 18:25:46.000,1973-08-31,M,emailcliente31624@hotmail.com,SAO PAULO,SP,BIRGUI,SP,T,F,A,B
31627,76,73,3,7,24,4,4,CLIENTE NUMERO 31627,2021-11-26 17:28:33.000,1974-10-27,F,emailcliente31627@hotmail.com,SANTO ANDRE,SP,BURITAMA,SP,T,F,A,A
31632,88,96,2,6,79,3,3,CLIENTE NUMERO 31632,2021-04-13 17:33:17.000,1967-09-02,M,emailcliente31632@hotmail.com,MONTE AZUL,MG,BIRIGUI,SP,T,F,A,B
31633,69,56,4,6,14,6,2,CLIENTE NUMERO 31633,2021-04-13 19:16:09.000,1974-03-09,M,emailcliente31633@hotmail.com,OSASCO,SP,BIRIGUI,SP,T,F,A,A
31635,65,53,1,4,48,9,3,CLIENTE NUMERO 31635,2021-04-14 08:11:30.000,1971-12-08,F,emailcliente31635@hotmail.com,BILAC,SP,BIRIGUI,SP,T,F,A,B
31639,40,33,3,2,11,3,5,CLIENTE NUMERO 31639,2021-04-14 15:30:21.000,1982-04-18,F,emailcliente31639@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,A
31640,40,74,3,8,76,5,6,CLIENTE NUMERO 31640,2021-04-14 15:15:21.000,1980-11-21,M,emailcliente31640@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,B
31641,59,13,2,5,36,6,3,CLIENTE NUMERO 31641,2021-04-14 17:18:40.000,1979-05-22,F,emailcliente31641@hotmail.com,PENAPOLIS,SP,BIRIGUI,SP,T,F,A,A
31642,23,24,4,4,4,4,2,CLIENTE NUMERO 31642,2021-04-14 17:51:17.000,1988-04-06,M,emailcliente31642@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,B
31645,18,49,1,5,73,3,1,CLIENTE NUMERO 31645,2021-04-15 08:59:06.000,1966-05-10,F,emailcliente31645@hotmail.com,MATO VERDE,MG,BIRIGUI,SP,T,F,A,A
31646,7,62,3,2,102,1,4,CLIENTE NUMERO 31646,2021-04-15 09:38:48.000,1963-09-09,M,emailcliente31646@hotmail.com,CLEMENTINA,SP,ZACARIAS,SP,T,F,A,B
31648,27,26,3,6,67,8,2,CLIENTE NUMERO 31648,2021-04-15 14:44:41.000,1987-02-22,M,emailcliente31648@hotmail.com,BURITAMA,SP,BURITAMA,SP,T,F,A,B
31649,86,53,4,6,3,3,5,CLIENTE NUMERO 31649,2021-04-15 15:50:48.000,2001-11-28,F,emailcliente31649@hotmail.com,CABREUVA,SP,BIRIGUI,SP,T,F,A,B
31650,36,99,2,3,74,11,1,CLIENTE NUMERO 31650,2022-08-25 17:09:47.000,1984-12-01,M,emailcliente31650@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,A
31655,42,94,1,7,8,5,5,CLIENTE NUMERO 31655,2022-08-22 11:34:34.000,1985-02-04,F,emailcliente31655@hotmail.com,SAO PAULO,SP,BURITAMA,SP,T,F,A,A
31659,9,48,1,5,79,11,6,CLIENTE NUMERO 31659,2021-04-16 19:46:03.000,1988-02-28,M,emailcliente31659@hotmail.com,PARAPUA,SP,BIRIGUI,SP,T,F,A,B
31667,87,57,3,8,88,2,6,CLIENTE NUMERO 31667,2021-04-17 11:59:04.000,1987-08-15,F,emailcliente31667@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,B
31670,51,43,2,1,26,7,3,CLIENTE NUMERO 31670,2021-04-17 19:26:27.000,1977-01-24,M,emailcliente31670@hotmail.com,VALINHOS,SP,BIRIGUI,SP,T,F,A,B
31671,32,51,1,4,3,8,1,CLIENTE NUMERO 31671,2021-04-18 09:01:06.000,1972-03-05,M,emailcliente31671@hotmail.com,SAO CARLOS ,SP,BIRIGUI,SP,T,F,A,A
31673,34,1,2,6,20,5,3,CLIENTE NUMERO 31673,2021-04-18 10:39:29.000,1974-06-09,M,emailcliente31673@hotmail.com,ANDRADINA,SP,BIRIGUI,SP,T,F,A,B
31675,28,89,3,8,89,5,2,CLIENTE NUMERO 31675,2021-04-19 12:09:45.000,1974-10-26,M,emailcliente31675@hotmail.com,SAO PAULO,SP,ARACATUBA,SP,T,F,A,B
31681,81,60,1,2,44,6,3,CLIENTE NUMERO 31681,2021-04-19 17:20:41.000,1987-11-16,M,emailcliente31681@hotmail.com,AURIFLAMA,SP,BIRIGUI,SP,T,F,A,B
31686,18,64,1,4,101,10,3,CLIENTE NUMERO 31686,2021-04-20 18:50:54.000,1963-11-02,M,emailcliente31686@hotmail.com,MIRANDOPOLIS,SP,BIRIGUI,SP,T,F,A,A
31695,50,82,3,1,106,5,4,CLIENTE NUMERO 31695,2021-04-20 16:08:50.000,1983-05-05,F,emailcliente31695@hotmail.com,ITAQUAQUECETUBA,SP,BIRIGUI,SP,T,F,A,A
31697,75,97,2,1,3,6,3,CLIENTE NUMERO 31697,2021-04-20 17:06:31.000,1978-05-28,M,emailcliente31697@hotmail.com,JALES,SP,ARACATUBA,SP,T,F,A,B
31698,27,83,2,1,22,6,4,CLIENTE NUMERO 31698,2021-04-20 19:20:36.000,1968-02-23,M,emailcliente31698@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,A
31703,91,62,4,2,32,2,5,CLIENTE NUMERO 31703,2021-04-21 10:44:28.000,1946-01-12,M,emailcliente31703@hotmail.com,CAETITE,BA,BIRIGUI,SP,T,F,A,A
31709,94,36,1,6,21,2,3,CLIENTE NUMERO 31709,2021-12-20 19:26:49.000,1998-02-14,M,emailcliente31709@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,B
31710,88,5,2,5,40,7,6,CLIENTE NUMERO 31710,2021-04-22 15:29:26.000,1961-09-19,F,emailcliente31710@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,A
31711,63,63,3,6,31,9,2,CLIENTE NUMERO 31711,2021-04-22 15:45:34.000,1959-04-27,M,emailcliente31711@hotmail.com,RIACHO DOS MAICHADOS,MG,BIRIGUI,SP,T,F,A,A
31712,84,59,4,7,56,4,5,CLIENTE NUMERO 31712,2021-04-22 15:42:03.000,1945-03-03,F,emailcliente31712@hotmail.com,SAO LORENCO DA MATA,PE,BIRIGUI,SP,T,F,A,A
31715,13,78,4,8,82,9,3,CLIENTE NUMERO 31715,2021-04-22 18:46:36.000,1987-12-30,F,emailcliente31715@hotmail.com,DIAMANTE DO NORTE,PR,BIRIGUI,SP,T,F,A,B
31717,16,47,2,8,57,10,6,CLIENTE NUMERO 31717,2021-04-23 15:00:16.000,1992-11-09,M,emailcliente31717@hotmail.com,BURITAMA,SP,BURITAMA,SP,T,F,A,B
31719,21,92,4,7,13,2,4,CLIENTE NUMERO 31719,2021-08-04 19:03:13.000,1994-02-07,F,emailcliente31719@hotmail.com,BIRIGUI,,COROADOS,SP,T,F,A,A
31720,90,61,2,2,79,7,5,CLIENTE NUMERO 31720,2021-04-23 19:04:16.000,1985-12-30,F,emailcliente31720@hotmail.com,SAO PAULO,SP,BIRIGUI,SP,T,F,A,B
31724,89,47,2,3,95,2,5,CLIENTE NUMERO 31724,2021-04-24 08:08:36.000,1963-04-09,F,emailcliente31724@hotmail.com,SAO PAULO,SP,BURITAMA,SP,T,F,A,A
31727,81,24,1,5,11,4,4,CLIENTE NUMERO 31727,2021-04-24 10:39:01.000,1989-07-28,M,emailcliente31727@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,B
31728,17,49,3,4,75,3,4,CLIENTE NUMERO 31728,2021-04-24 11:36:59.000,1969-12-14,F,emailcliente31728@hotmail.com,APARECIDA DO OESTE,SP,BIRIGUI,SP,T,F,A,B
31729,71,3,2,4,97,2,2,CLIENTE NUMERO 31729,2021-04-24 12:24:26.000,1957-06-07,F,emailcliente31729@hotmail.com,MARACAI,SP,BIRIGUI,SP,T,F,A,B
31730,53,43,4,6,24,10,3,CLIENTE NUMERO 31730,2021-04-24 16:58:20.000,1967-01-26,M,emailcliente31730@hotmail.com,CAFELANDIA,SP,BIRIGUI,SP,T,F,A,A
31731,37,60,3,3,13,10,5,CLIENTE NUMERO 31731,2021-04-25 10:39:40.000,2000-04-03,M,emailcliente31731@hotmail.com,BIRIGUI,SP,BIRIGUI,SP,T,F,A,A
31734,3,33,2,3,65,2,3,CLIENTE NUMERO 31734,2021-04-26 10:14:04.000,1975-12-09,M,emailcliente31734@hotmail.com,BILAC,SP,GLICERIO,SP,T,F,A,A
